60.000	2.300	0.206	0.100	0.000	0.000	200.000	10.000	0.000	0.260
75.000	2.300	0.206	0.100	0.000	0.000	200.000	10.000	0.000	0.192
0.000	2.300	0.154	0.100	0.000	0.000	200.000	10.000	0.000	1.000
15.000	2.300	0.154	0.100	0.000	0.000	200.000	10.000	0.000	0.680
30.000	2.300	0.154	0.100	0.000	0.000	200.000	10.000	0.000	0.496
45.000	2.300	0.154	0.100	0.000	0.000	200.000	10.000	0.000	0.361
60.000	2.300	0.154	0.100	0.000	0.000	200.000	10.000	0.000	0.255
75.000	2.300	0.154	0.100	0.000	0.000	200.000	10.000	0.000	0.171
0.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	1.000
2.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.862
3.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.811
5.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.744
7.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.708
9.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.678
45.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.441
75.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.353
140.000	2.300	0.255	0.300	0.000	0.000	200.000	10.000	820.000	0.226
5.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.903
9.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.844
12.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.803
45.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.626
140.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.452
180.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.400
240.000	2.300	0.255	0.300	0.000	352.000	200.000	10.000	0.000	0.342
7.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.538
9.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.501
18.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.442
30.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.377
45.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.304
75.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.199
140.000	2.300	0.289	0.500	0.000	0.000	200.000	10.000	820.000	0.083
0.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	1.000
9.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.662
12.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.625
18.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.573
30.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.531
45.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.507
75.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.458
140.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.351
180.000	2.300	0.289	0.500	0.000	352.000	200.000	10.000	0.000	0.302
7.000	2.300	0.255	0.500	0.000	0.000	200.000	10.000	820.000	0.538
9.000	2.300	0.255	0.500	0.000	0.000	200.000	10.000	820.000	0.501
45.000	2.300	0.255	0.500	0.000	0.000	200.000	10.000	820.000	0.304
75.000	2.300	0.255	0.500	0.000	0.000	200.000	10.000	820.000	0.199
140.000	2.300	0.255	0.500	0.000	0.000	200.000	10.000	820.000	0.083
5.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.728
9.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.662
12.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.625
18.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.573
30.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.531
45.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.507
75.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.458
140.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.351
180.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.302
240.000	2.300	0.255	0.500	0.000	352.000	200.000	10.000	0.000	0.204
9.000	2.300	0.255	0.500	0.000	0.000	0.000	0.000	820.000	0.676
30.000	2.300	0.255	0.500	0.000	0.000	0.000	0.000	820.000	0.622
140.000	2.300	0.255	0.500	0.000	0.000	0.000	0.000	820.000	0.538
9.000	2.300	0.255	0.500	0.000	0.000	200.000	0.000	820.000	0.484
30.000	2.300	0.255	0.500	0.000	0.000	200.000	0.000	820.000	0.368
75.000	2.300	0.255	0.500	0.000	0.000	200.000	0.000	820.000	0.282
140.000	2.300	0.255	0.500	0.000	0.000	200.000	0.000	820.000	0.221
0.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	1.000
5.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	0.860
15.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	0.790
30.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	0.740
60.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	0.660
120.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	0.570
240.000	2.300	0.203	0.700	0.000	0.000	0.000	0.000	820.000	0.450
15.000	2.300	0.203	0.700	0.000	0.000	200.000	0.000	820.000	0.680
30.000	2.300	0.203	0.700	0.000	0.000	200.000	0.000	820.000	0.620
60.000	2.300	0.203	0.700	0.000	0.000	200.000	0.000	820.000	0.510
120.000	2.300	0.203	0.700	0.000	0.000	200.000	0.000	820.000	0.370
240.000	2.300	0.203	0.700	0.000	0.000	200.000	0.000	820.000	0.198
360.000	2.300	0.203	0.700	0.000	0.000	200.000	0.000	820.000	0.101
0.000	2.300	0.203	0.700	0.000	0.000	200.000	10.000	820.000	1.000
15.000	2.300	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.635
30.000	2.300	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.569
60.000	2.300	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.466
120.000	2.300	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.319
240.000	2.300	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.155
0.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	1.000
6.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.764
15.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.643
30.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.575
60.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.509
120.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.437
150.000	3.000	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.412
6.000	3.000	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.705
15.000	3.000	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.537
30.000	3.000	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.422
60.000	3.000	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.365
120.000	3.000	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.294
150.000	3.000	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.260
6.000	3.000	0.203	0.700	0.000	352.000	200.000	10.000	0.000	0.705
15.000	3.000	0.203	0.700	0.000	352.000	200.000	10.000	0.000	0.499
30.000	3.000	0.203	0.700	0.000	352.000	200.000	10.000	0.000	0.374
60.000	3.000	0.203	0.700	0.000	352.000	200.000	10.000	0.000	0.307
120.000	3.000	0.203	0.700	0.000	352.000	200.000	10.000	0.000	0.218
150.000	3.000	0.203	0.700	0.000	352.000	200.000	10.000	0.000	0.173
15.000	2.300	0.203	0.700	20.000	0.000	0.000	0.000	0.000	0.489
30.000	2.300	0.203	0.700	20.000	0.000	0.000	0.000	0.000	0.397
60.000	2.300	0.203	0.700	20.000	0.000	0.000	0.000	0.000	0.337
120.000	2.300	0.203	0.700	20.000	0.000	0.000	0.000	0.000	0.265
150.000	2.300	0.203	0.700	20.000	0.000	0.000	0.000	0.000	0.223
0.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	1.000
6.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.764
15.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.643
30.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.575
60.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.509
120.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.437
150.000	2.300	0.203	0.700	0.000	352.000	0.000	0.000	0.000	0.412
6.000	2.300	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.669
15.000	2.300	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.552
30.000	2.300	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.465
60.000	2.300	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.379
120.000	2.300	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.307
150.000	2.300	0.203	0.700	0.000	352.000	200.000	0.000	0.000	0.267
0.000	2.300	0.203	0.700	20.000	352.000	200.000	0.000	0.000	1.000
30.000	2.300	0.203	0.700	20.000	352.000	200.000	0.000	0.000	0.346
60.000	2.300	0.203	0.700	20.000	352.000	200.000	0.000	0.000	0.279
120.000	2.300	0.203	0.700	20.000	352.000	200.000	0.000	0.000	0.191
150.000	2.300	0.203	0.700	20.000	352.000	200.000	0.000	0.000	0.138
0.000	2.300	0.203	0.700	0.000	0.000	200.000	3.000	820.000	1.000
15.000	2.300	0.203	0.700	0.000	0.000	200.000	3.000	820.000	0.780
60.000	2.300	0.203	0.700	0.000	0.000	200.000	3.000	820.000	0.660
180.000	2.300	0.203	0.700	0.000	0.000	200.000	3.000	820.000	0.450
300.000	2.300	0.203	0.700	0.000	0.000	200.000	3.000	820.000	0.280
0.000	2.300	0.203	0.700	0.000	0.000	200.000	7.000	820.000	1.000
60.000	2.300	0.203	0.700	0.000	0.000	200.000	7.000	820.000	0.620
180.000	2.300	0.203	0.700	0.000	0.000	200.000	7.000	820.000	0.410
300.000	2.300	0.203	0.700	0.000	0.000	200.000	7.000	820.000	0.240
15.000	2.300	0.203	0.700	0.000	0.000	200.000	13.000	820.000	0.710
60.000	2.300	0.203	0.700	0.000	0.000	200.000	13.000	820.000	0.570
180.000	2.300	0.203	0.700	0.000	0.000	200.000	13.000	820.000	0.360
0.000	1.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	1.000
30.000	1.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.645
60.000	1.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.573
120.000	1.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.460
240.000	1.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.240
300.000	1.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.134
0.000	3.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	1.000
15.000	3.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.658
30.000	3.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.594
60.000	3.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.517
120.000	3.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.392
240.000	3.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.181
0.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	1.000
5.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.805
15.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.743
30.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.684
60.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.607
120.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.496
240.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.272
300.000	5.000	0.203	0.700	0.000	0.000	200.000	10.000	820.000	0.172
0.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	1.000
30.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	0.930
60.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	0.880
120.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	0.790
180.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	0.730
300.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	0.660
480.000	3.000	0.193	0.900	0.000	0.000	0.000	0.000	820.000	0.610
0.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	1.000
30.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.860
60.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.750
180.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.480
300.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.360
480.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.240
0.000	3.000	0.193	0.900	0.000	0.000	200.000	10.000	820.000	1.000
30.000	3.000	0.193	0.900	0.000	0.000	200.000	10.000	820.000	0.890
60.000	3.000	0.193	0.900	0.000	0.000	200.000	10.000	820.000	0.830
120.000	3.000	0.193	0.900	0.000	0.000	200.000	10.000	820.000	0.720
180.000	3.000	0.193	0.900	0.000	0.000	200.000	10.000	820.000	0.640
480.000	3.000	0.193	0.900	0.000	0.000	200.000	10.000	820.000	0.470
0.000	3.000	0.193	0.900	0.000	352.000	0.000	0.000	0.000	1.000
30.000	3.000	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.720
60.000	3.000	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.671
90.000	3.000	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.630
120.000	3.000	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.612
0.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	1.000
15.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.580
30.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.500
60.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.435
90.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.370
120.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.310
150.000	3.000	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.240
0.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	1.000
15.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	0.680
30.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	0.610
60.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	0.550
90.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	0.490
120.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	0.435
150.000	3.000	0.193	0.900	0.000	352.000	200.000	10.000	0.000	0.390
0.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	1.000
4.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.880
15.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.678
30.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.633
60.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.576
90.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.538
120.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.510
150.000	2.300	0.193	0.900	20.000	0.000	0.000	0.000	0.000	0.494
0.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	1.000
4.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.909
15.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.753
30.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.705
60.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.671
90.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.644
120.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.612
150.000	2.300	0.193	0.900	0.000	352.000	0.000	0.000	0.000	0.592
0.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	1.000
4.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.832
15.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.596
30.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.515
60.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.435
90.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.376
120.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.320
150.000	2.300	0.193	0.900	0.000	352.000	200.000	0.000	0.000	0.277
0.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	1.000
4.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.794
15.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.526
30.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.449
60.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.374
90.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.306
120.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.229
150.000	2.300	0.193	0.900	20.000	352.000	200.000	0.000	0.000	0.159
0.000	3.000	0.193	0.900	0.000	0.000	50.000	0.000	820.000	1.000
60.000	3.000	0.193	0.900	0.000	0.000	50.000	0.000	820.000	0.909
0.000	3.000	0.193	0.900	0.000	0.000	100.000	0.000	820.000	1.000
20.000	3.000	0.193	0.900	0.000	0.000	100.000	0.000	820.000	0.952
60.000	3.000	0.193	0.900	0.000	0.000	100.000	0.000	820.000	0.844
90.000	3.000	0.193	0.900	0.000	0.000	100.000	0.000	820.000	0.508
0.000	3.000	0.193	0.900	0.000	0.000	150.000	0.000	820.000	1.000
20.000	3.000	0.193	0.900	0.000	0.000	150.000	0.000	820.000	0.937
0.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	1.000
20.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.898
60.000	3.000	0.193	0.900	0.000	0.000	200.000	0.000	820.000	0.748
0.000	3.000	0.193	0.900	0.000	0.000	300.000	0.000	820.000	1.000
20.000	3.000	0.193	0.900	0.000	0.000	300.000	0.000	820.000	0.918
60.000	3.000	0.193	0.900	0.000	0.000	300.000	0.000	820.000	0.764
90.000	3.000	0.193	0.900	0.000	0.000	300.000	0.000	820.000	0.415
